jointure,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,1er lot,Surface Carrez du 1er lot,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Arrondissement,id,commune,prefixe,section,numero,contenance,created,updated,coords,Prix_m2,Outlier,coords_X,coords_Y
75101000AS40,1,21/12/2020,Vente,770000.0,8.0,RUE,4901,JEAN JACQUES ROUSSEAU,75001.0,PARIS 01,75,101,000,AS,40,31,"72,95",1,2.0,Appartement,72.0,4.0,75101,75101000AS0040,75101,000,AS,40,355.0,2006-10-10,2016-07-21,"[651604.9528436179, 6862667.652372144]",10694.444444444445,False,651604.9528436179,6862667.652372144
75101000AS44,1,11/02/2020,Vente,540000.0,144.0,RUE,8635,SAINT HONORE,75001.0,PARIS 01,75,101,000,AS,44,3,"31,24",1,2.0,Appartement,33.0,1.0,75101,75101000AS0044,75101,000,AS,44,93.0,2006-10-10,2016-07-21,"[651617.6576211236, 6862639.6585315885]",16363.636363636364,False,651617.6576211236,6862639.6585315885
75101000AS47,1,28/09/2020,Vente,246000.0,136.0,RUE,8635,SAINT-HONORE,75001.0,PARIS 01,75,101,000,AS,47,74,"10,54",1,2.0,Appartement,16.0,1.0,75101,75101000AS0047,75101,000,AS,47,593.0,2006-10-10,2016-07-21,"[651635.5728497346, 6862642.330070597]",15375.0,False,651635.5728497346,6862642.330070597
75101000AS58,1,13/10/2020,Vente,330000.0,1.0,PL,2766,DES DEUX ECUS,75001.0,PARIS 01,75,101,000,AS,58,31,"23,85",1,2.0,Appartement,27.0,1.0,75101,75101000AS0058,75101,000,AS,58,461.0,2006-10-10,2016-07-21,"[651674.9586808386, 6862718.756248206]",12222.222222222223,False,651674.9586808386,6862718.756248206
75101000AS7,1,20/01/2020,Vente,703332.0,19.0,RUE,4901,JEAN JACQUES ROUSSEAU,75001.0,PARIS 01,75,101,000,AS,7,123,,1,2.0,Appartement,63.0,3.0,75101,75101000AS0007,75101,000,AS,7,2506.0,2006-10-10,2016-07-21,"[651607.2439862839, 6862739.299472993]",11164.0,False,651607.2439862839,6862739.299472993
75101000AS72,1,24/06/2020,Vente,493280.0,148.0,RUE,8635,SAINT HONORE,75001.0,PARIS 01,75,101,000,AS,72,27,,1,2.0,Appartement,38.0,1.0,75101,75101000AS0072,75101,000,AS,72,244.0,2006-10-10,2016-07-21,"[651611.3194100627, 6862645.088706988]",12981.052631578947,False,651611.3194100627,6862645.088706988
75101000AS8,1,06/05/2020,Vente,720000.0,2.0,RUE,1178,DU BOULOI,75001.0,PARIS 01,75,101,000,AS,8,193,"48,75",1,2.0,Appartement,38.0,2.0,75101,75101000AS0008,75101,000,AS,8,993.0,2006-10-10,2016-07-21,"[651597.7385289085, 6862762.425195538]",18947.36842105263,False,651597.7385289085,6862762.425195538
75101000AS9,1,01/10/2020,Vente,243000.0,10.0,RUE,2453,CROIX DES PETITS CHAMPS,75001.0,PARIS 01,75,101,000,AS,9,63,"18,26",1,2.0,Appartement,19.0,1.0,75101,75101000AS0009,75101,000,AS,9,668.0,2006-10-10,2016-07-21,"[651568.8453803471, 6862726.832549138]",12789.473684210527,False,651568.8453803471,6862726.832549138
75101000AS9,1,13/10/2020,Vente,395000.0,10.0,RUE,2453,CROIX DES PETITS CHAMPS,75001.0,PARIS 01,75,101,000,AS,9,48,"34,07",1,2.0,Appartement,32.0,1.0,75101,75101000AS0009,75101,000,AS,9,668.0,2006-10-10,2016-07-21,"[651568.8453803471, 6862726.832549138]",12343.75,False,651568.8453803471,6862726.832549138
75101000AS9,1,17/12/2020,Vente,415000.0,10.0,RUE,2453,CROIX DES PETITS CHAMPS,75001.0,PARIS 01,75,101,000,AS,9,98,"27,02",1,2.0,Appartement,29.0,2.0,75101,75101000AS0009,75101,000,AS,9,668.0,2006-10-10,2016-07-21,"[651568.8453803471, 6862726.832549138]",14310.344827586207,False,651568.8453803471,6862726.832549138
75101000AT115,1,28/05/2020,Vente,349900.0,60.0,RUE,0407,DE L ARBRE SEC,75001.0,PARIS 01,75,101,000,AT,115,6,"32,82",1,2.0,Appartement,40.0,2.0,75101,75101000AT0115,75101,000,AT,115,41.0,2006-10-10,2016-07-21,"[651774.248758661, 6862550.941586606]",8747.5,False,651774.248758661,6862550.941586606
75101000AT116,1,10/01/2020,Vente,505000.0,62.0,RUE,0407,DE L ARBRE SEC,75001.0,PARIS 01,75,101,000,AT,116,3,"41,19",1,2.0,Appartement,40.0,1.0,75101,75101000AT0116,75101,000,AT,116,77.0,2006-10-10,2016-07-21,"[651777.104991768, 6862554.013144086]",12625.0,False,651777.104991768,6862554.013144086
75101000AT159,1,24/07/2020,Vente,450000.0,40.0,RUE,8635,SAINT HONORE,75001.0,PARIS 01,75,101,000,AT,159,15,"39,85",1,2.0,Appartement,41.0,2.0,75101,75101000AT0159,75101,000,AT,159,241.0,2006-10-10,2016-07-21,"[651911.2559161643, 6862555.80689578]",10975.609756097561,False,651911.2559161643,6862555.80689578
75101000AT168,1,31/01/2020,Vente,380000.0,20.0,RUE,5825,DU LOUVRE,75001.0,PARIS 01,75,101,000,AT,168,15,"28,43",1,2.0,Appartement,33.0,1.0,75101,75101000AT0168,75101,000,AT,168,460.0,2006-10-10,2016-07-21,"[651679.2409844499, 6862584.745679537]",11515.151515151516,False,651679.2409844499,6862584.745679537
75101000AT168,1,09/01/2020,Vente,380000.0,20.0,RUE,5825,DU LOUVRE,75001.0,PARIS 01,75,101,000,AT,168,20,"27,83",1,2.0,Appartement,35.0,1.0,75101,75101000AT0168,75101,000,AT,168,460.0,2006-10-10,2016-07-21,"[651679.2409844499, 6862584.745679537]",10857.142857142857,False,651679.2409844499,6862584.745679537
75101000AT168,1,15/05/2020,Vente,1300000.0,20.0,RUE,5825,DU LOUVRE,75001.0,PARIS 01,75,101,000,AT,168,82,"96,37",1,2.0,Appartement,98.0,3.0,75101,75101000AT0168,75101,000,AT,168,460.0,2006-10-10,2016-07-21,"[651679.2409844499, 6862584.745679537]",13265.30612244898,False,651679.2409844499,6862584.745679537
75101000AT168,1,21/12/2020,Vente,245750.0,20.0,RUE,5825,DU LOUVRE,75001.0,PARIS 01,75,101,000,AT,168,62,,1,2.0,Appartement,16.0,1.0,75101,75101000AT0168,75101,000,AT,168,460.0,2006-10-10,2016-07-21,"[651679.2409844499, 6862584.745679537]",15359.375,False,651679.2409844499,6862584.745679537
75101000AT169,1,08/01/2020,Vente,490000.0,117.0,RUE,8635,SAINT HONORE,75001.0,PARIS 01,75,101,000,AT,169,412,,1,2.0,Appartement,42.0,2.0,75101,75101000AT0169,75101,000,AT,169,757.0,2006-10-10,2016-07-21,"[651711.6362135669, 6862574.686592847]",11666.666666666666,False,651711.6362135669,6862574.686592847
75101000AT169,1,16/12/2020,Vente,368000.0,117.0,RUE,8635,SAINT-HONORE,75001.0,PARIS 01,75,101,000,AT,169,406,"23,54",1,2.0,Appartement,25.0,1.0,75101,75101000AT0169,75101,000,AT,169,757.0,2006-10-10,2016-07-21,"[651711.6362135669, 6862574.686592847]",14720.0,False,651711.6362135669,6862574.686592847
75101000AT17,1,18/12/2020,Vente,835000.0,6.0,RUE,8855,SAUVAL,75001.0,PARIS 01,75,101,000,AT,17,8,,1,2.0,Appartement,77.0,3.0,75101,75101000AT0017,75101,000,AT,17,210.0,2006-10-10,2016-07-21,"[651776.0158649238, 6862613.826267633]",10844.155844155845,False,651776.0158649238,6862613.826267633
75101000AT171,1,20/01/2020,Vente,570000.0,6.0,RUE,0632,BAILLEUL,75001.0,PARIS 01,75,101,000,AT,171,13,"38,83",1,2.0,Appartement,40.0,2.0,75101,75101000AT0171,75101,000,AT,171,457.0,2006-10-10,2016-07-21,"[651727.4632642316, 6862543.091155736]",14250.0,False,651727.4632642316,6862543.091155736
75101000AT172,1,25/05/2020,Vente,455000.0,8.0,RUE,0632,BAILLEUL,75001.0,PARIS 01,75,101,000,AT,172,61,"39,07",1,2.0,Appartement,39.0,2.0,75101,75101000AT0172,75101,000,AT,172,490.0,2006-10-10,2016-07-21,"[651697.4442006317, 6862539.498515788]",11666.666666666666,False,651697.4442006317,6862539.498515788
75101000AT174,1,21/10/2020,Vente,270476.0,106.0,RUE,8635,SAINT-HONORE,75001.0,PARIS 01,75,101,000,AT,174,120,"19,83",1,2.0,Appartement,20.0,1.0,75101,75101000AT0174,75101,000,AT,174,885.0,2019-11-19,2020-07-27,"[651725.1790551472, 6862621.858569469]",13523.8,False,651725.1790551472,6862621.858569469
75101000AT28,1,12/05/2020,Vente,231200.0,7.0,RUE,9631,VAUVILLIERS,75001.0,PARIS 01,75,101,000,AT,28,3,"15,20",1,2.0,Appartement,18.0,1.0,75101,75101000AT0028,75101,000,AT,28,52.0,2006-10-10,2016-07-21,"[651811.172161962, 6862600.018290887]",12844.444444444445,False,651811.172161962,6862600.018290887
75101000AT40,1,09/03/2020,Vente,230000.0,68.0,RUE,8635,SAINT HONORE,75001.0,PARIS 01,75,101,000,AT,40,2,"22,58",1,2.0,Appartement,15.0,1.0,75101,75101000AT0040,75101,000,AT,40,99.0,2006-10-10,2016-07-21,"[651833.717584999, 6862577.285052396]",15333.333333333334,False,651833.717584999,6862577.285052396
75101000AT40,1,28/10/2020,Vente,159000.0,68.0,RUE,8635,SAINT-HONORE,75001.0,PARIS 01,75,101,000,AT,40,3,"12,71",1,2.0,Appartement,15.0,2.0,75101,75101000AT0040,75101,000,AT,40,99.0,2006-10-10,2016-07-21,"[651833.717584999, 6862577.285052396]",10600.0,False,651833.717584999,6862577.285052396
75101000AT46,1,04/03/2020,Vente,284600.0,56.0,RUE,8635,SAINT HONORE,75001.0,PARIS 01,75,101,000,AT,46,8,"18,72",1,2.0,Appartement,17.0,1.0,75101,75101000AT0046,75101,000,AT,46,85.0,2006-10-10,2016-07-21,"[651861.1914263834, 6862568.974082328]",16741.176470588234,False,651861.1914263834,6862568.974082328
75101000AT46,1,30/12/2020,Vente,291180.0,56.0,RUE,8635,SAINT-HONORE,75001.0,PARIS 01,75,101,000,AT,46,6,"17,18",1,2.0,Appartement,18.0,1.0,75101,75101000AT0046,75101,000,AT,46,85.0,2006-10-10,2016-07-21,"[651861.1914263834, 6862568.974082328]",16176.666666666666,False,651861.1914263834,6862568.974082328
75101000AT49,1,12/03/2020,Vente,665000.0,5.0,RUE,7863,DES PROUVAIRES,75001.0,PARIS 01,75,101,000,AT,49,60,"43,77",1,2.0,Appartement,55.0,2.0,75101,75101000AT0049,75101,000,AT,49,195.0,2006-10-10,2016-07-21,"[651864.4971594925, 6862592.954002435]",12090.90909090909,False,651864.4971594925,6862592.954002435
75101000AT85,1,16/07/2020,Vente,270000.0,75.0,RUE,8635,SAINT HONORE,75001.0,PARIS 01,75,101,000,AT,85,10,,1,2.0,Appartement,23.0,1.0,75101,75101000AT0085,75101,000,AT,85,152.0,2006-10-10,2016-07-21,"[651878.4632331497, 6862531.0672981115]",11739.130434782608,False,651878.4632331497,6862531.0672981115
75101000AT85,1,05/08/2020,Vente,190000.0,75.0,RUE,8635,SAINT-HONORE,75001.0,PARIS 01,75,101,000,AT,85,12,,1,2.0,Appartement,19.0,1.0,75101,75101000AT0085,75101,000,AT,85,152.0,2006-10-10,2016-07-21,"[651878.4632331497, 6862531.0672981115]",10000.0,False,651878.4632331497,6862531.0672981115
75101000AT90,1,08/07/2020,Vente,576000.0,19.0,RUE,8397,DU ROULE,75001.0,PARIS 01,75,101,000,AT,90,11,"42,60",1,2.0,Appartement,55.0,1.0,75101,75101000AT0090,75101,000,AT,90,61.0,2006-10-10,2016-07-21,"[651851.9808401016, 6862520.625551598]",10472.727272727272,False,651851.9808401016,6862520.625551598
75101000AT91,1,03/02/2020,Vente,160000.0,83.0,RUE,8635,SAINT HONORE,75001.0,PARIS 01,75,101,000,AT,91,33,"18,22",1,2.0,Appartement,19.0,1.0,75101,75101000AT0091,75101,000,AT,91,615.0,2006-10-10,2016-07-21,"[651843.8423310618, 6862526.3461299725]",8421.052631578947,False,651843.8423310618,6862526.3461299725
75101000AT91,1,03/03/2020,Vente,180000.0,17.0,RUE,8397,DU ROULE,75001.0,PARIS 01,75,101,000,AT,91,14,"16,66",1,2.0,Appartement,14.0,2.0,75101,75101000AT0091,75101,000,AT,91,615.0,2006-10-10,2016-07-21,"[651843.8423310618, 6862526.3461299725]",12857.142857142857,False,651843.8423310618,6862526.3461299725
75101000AT91,1,29/06/2020,Vente,425000.0,17.0,RUE,8397,DU ROULE,75001.0,PARIS 01,75,101,000,AT,91,12,"35,46",1,2.0,Appartement,30.0,3.0,75101,75101000AT0091,75101,000,AT,91,615.0,2006-10-10,2016-07-21,"[651843.8423310618, 6862526.3461299725]",14166.666666666666,False,651843.8423310618,6862526.3461299725
75101000AT91,1,03/09/2020,Vente,225000.0,17.0,RUE,8397,DU ROULE,75001.0,PARIS 01,75,101,000,AT,91,14,"16,66",1,2.0,Appartement,14.0,2.0,75101,75101000AT0091,75101,000,AT,91,615.0,2006-10-10,2016-07-21,"[651843.8423310618, 6862526.3461299725]",16071.42857142857,False,651843.8423310618,6862526.3461299725
75101000AV52,1,14/02/2020,Vente,670000.0,34.0,RUE,8212,DE RICHELIEU,75001.0,PARIS 01,75,101,000,AV,52,11,"48,01",1,2.0,Appartement,62.0,2.0,75101,75101000AV0052,75101,000,AV,52,204.0,2006-10-11,2016-07-21,"[651362.6674642519, 6863041.230935232]",10806.451612903225,False,651362.6674642519,6863041.230935232
75101000AV52,1,16/07/2020,Vente,516500.0,34.0,RUE,8212,DE RICHELIEU,75001.0,PARIS 01,75,101,000,AV,52,12,"30,40",1,2.0,Appartement,35.0,1.0,75101,75101000AV0052,75101,000,AV,52,204.0,2006-10-11,2016-07-21,"[651362.6674642519, 6863041.230935232]",14757.142857142857,False,651362.6674642519,6863041.230935232
75101000AV56,1,20/06/2020,Vente,243000.0,42.0,RUE,8212,DE RICHELIEU,75001.0,PARIS 01,75,101,000,AV,56,9,,1,2.0,Appartement,19.0,1.0,75101,75101000AV0056,75101,000,AV,56,112.0,2006-10-11,2016-07-21,"[651373.5708668422, 6863079.90123603]",12789.473684210527,False,651373.5708668422,6863079.90123603
75101000AV70,1,13/05/2020,Vente,310000.0,9.0,RUE,7348,DES PETITS CHAMPS,75001.0,PARIS 01,75,101,000,AV,70,3,"22,18",1,2.0,Appartement,20.0,1.0,75101,75101000AV0070,75101,000,AV,70,81.0,2006-10-11,2016-07-21,"[651486.9130919141, 6863111.990200977]",15500.0,False,651486.9130919141,6863111.990200977
75101000AV71,1,04/05/2020,Vente,430000.0,7.0,RUE,7348,DES PETITS CHAMPS,75001.0,PARIS 01,75,101,000,AV,71,7,"35,69",1,2.0,Appartement,34.0,2.0,75101,75101000AV0071,75101,000,AV,71,100.0,2006-10-11,2016-07-21,"[651494.1668421305, 6863107.770950231]",12647.058823529413,False,651494.1668421305,6863107.770950231
75101000AV71,1,18/06/2020,Vente,745000.0,7.0,RUE,7348,DES PETITS CHAMPS,75001.0,PARIS 01,75,101,000,AV,71,39,"43,84",1,2.0,Appartement,76.0,3.0,75101,75101000AV0071,75101,000,AV,71,100.0,2006-10-11,2016-07-21,"[651494.1668421305, 6863107.770950231]",9802.631578947368,False,651494.1668421305,6863107.770950231
75101000AV90,1,09/01/2020,Vente,1650000.0,4.0,RUE,5417,LA VRILLIERE,75001.0,PARIS 01,75,101,000,AV,90,32,"204,90",1,2.0,Appartement,205.0,5.0,75101,75101000AV0090,75101,000,AV,90,221.0,2006-10-11,2016-07-21,"[651625.1384664299, 6863019.649605228]",8048.780487804878,False,651625.1384664299,6863019.649605228
75101000AV90,1,09/01/2020,Vente,1650000.0,4.0,RUE,5417,LA VRILLIERE,75001.0,PARIS 01,75,101,000,AV,90,17,,1,2.0,Appartement,72.0,3.0,75101,75101000AV0090,75101,000,AV,90,221.0,2006-10-11,2016-07-21,"[651625.1384664299, 6863019.649605228]",22916.666666666668,False,651625.1384664299,6863019.649605228
75101000AV93,1,25/02/2020,Vente,590000.0,1.0,PL,9741,DES VICTOIRES,75001.0,PARIS 01,75,101,000,AV,93,9,"40,20",1,2.0,Appartement,32.0,2.0,75101,75101000AV0093,75101,000,AV,93,200.0,2006-10-11,2016-07-21,"[651635.6163228787, 6863027.758092657]",18437.5,False,651635.6163228787,6863027.758092657
75101000AW125,1,28/10/2020,Vente,1516460.0,10.0,RUE,8534,SAINTE-ANNE,75001.0,PARIS 01,75,101,000,AW,125,101,,1,2.0,Appartement,77.0,2.0,75101,75101000AW0125,75101,000,AW,125,805.0,2006-10-11,2016-07-21,"[651255.6535847146, 6863041.585003406]",19694.285714285714,False,651255.6535847146,6863041.585003406
75101000AW21,1,12/05/2020,Vente,616550.0,16.0,RUE,9260,THERESE,75001.0,PARIS 01,75,101,000,AW,21,2,"46,63",1,2.0,Appartement,45.0,2.0,75101,75101000AW0021,75101,000,AW,21,211.0,2006-10-11,2016-07-21,"[651235.9324395336, 6863147.76323619]",13701.111111111111,False,651235.9324395336,6863147.76323619
75101000AW28,1,07/09/2020,Vente,650000.0,34.0,RUE,8534,SAINTE-ANNE,75001.0,PARIS 01,75,101,000,AW,28,16,"44,50",1,2.0,Appartement,43.0,2.0,75101,75101000AW0028,75101,000,AW,28,388.0,2006-10-11,2016-07-21,"[651292.2475090739, 6863161.186639169]",15116.279069767443,False,651292.2475090739,6863161.186639169
75101000AW29,1,28/09/2020,Vente,510000.0,41.0,RUE,7348,DES PETITS CHAMPS,75001.0,PARIS 01,75,101,000,AW,29,11,"37,73",1,2.0,Appartement,38.0,1.0,75101,75101000AW0029,75101,000,AW,29,201.0,2006-10-11,2016-07-21,"[651293.8237371304, 6863178.13322702]",13421.052631578947,False,651293.8237371304,6863178.13322702
75101000AW35,1,30/04/2020,Vente,1349100.0,27.0,RUE,7348,DES PETITS CHAMPS,75001.0,PARIS 01,75,101,000,AW,35,107,"86,64",1,2.0,Appartement,96.0,4.0,75101,75101000AW0035,75101,000,AW,35,197.0,2006-10-11,2016-07-21,"[651369.688659781, 6863155.422156587]",14053.125,False,651369.688659781,6863155.422156587
75101000AW40,1,03/06/2020,Vente,100000.0,43.0,RUE,8212,DE RICHELIEU,75001.0,PARIS 01,75,101,000,AW,40,221,"4,08",1,2.0,Appartement,11.0,1.0,75101,75101000AW0040,75101,000,AW,40,531.0,2006-10-11,2016-07-21,"[651347.3782045625, 6863107.6998629095]",9090.90909090909,False,651347.3782045625,6863107.6998629095
75101000AW43,1,10/06/2020,Vente,630000.0,12.0,RUE,9824,VILLEDO,75001.0,PARIS 01,75,101,000,AW,43,11,,1,2.0,Appartement,48.0,1.0,75101,75101000AW0043,75101,000,AW,43,194.0,2006-10-11,2016-07-21,"[651282.3687262207, 6863152.060772682]",13125.0,False,651282.3687262207,6863152.060772682
75101000AW46,1,22/07/2020,Vente,317853.0,30.0,RUE,8534,SAINTE ANNE,75001.0,PARIS 01,75,101,000,AW,46,10,"22,67",1,2.0,Appartement,35.0,1.0,75101,75101000AW0046,75101,000,AW,46,123.0,2006-10-11,2016-07-21,"[651269.9352991106, 6863132.284391326]",9081.514285714286,False,651269.9352991106,6863132.284391326
75101000AW75,1,09/10/2020,Vente,380000.0,9.0,RUE,9260,THERESE,75001.0,PARIS 01,75,101,000,AW,75,12,"25,20",1,2.0,Appartement,25.0,1.0,75101,75101000AW0075,75101,000,AW,75,262.0,2006-10-11,2016-07-21,"[651275.564201691, 6863074.341507575]",15200.0,False,651275.564201691,6863074.341507575
75101000AW83,1,03/02/2020,Vente,774695.0,22.0,AV,6904,DE L OPERA,75001.0,PARIS 01,75,101,000,AW,83,64,,1,2.0,Appartement,49.0,2.0,75101,75101000AW0083,75101,000,AW,83,1312.0,2006-10-11,2016-07-21,"[651210.3933181455, 6863112.886412533]",15810.102040816326,False,651210.3933181455,6863112.886412533
75101000AW83,1,03/02/2020,Vente,774695.0,22.0,AV,6904,DE L OPERA,75001.0,PARIS 01,75,101,000,AW,83,66,,1,2.0,Appartement,35.0,1.0,75101,75101000AW0083,75101,000,AW,83,1312.0,2006-10-11,2016-07-21,"[651210.3933181455, 6863112.886412533]",22134.14285714286,False,651210.3933181455,6863112.886412533
75101000AW83,1,03/03/2020,Vente,918269.0,22.0,AV,6904,DE L OPERA,75001.0,PARIS 01,75,101,000,AW,83,60,"55,36",1,2.0,Appartement,55.0,2.0,75101,75101000AW0083,75101,000,AW,83,1312.0,2006-10-11,2016-07-21,"[651210.3933181455, 6863112.886412533]",16695.8,False,651210.3933181455,6863112.886412533
75101000AW83,1,28/07/2020,Vente,605000.0,22.0,AV,6904,DE L OPERA,75001.0,PARIS 01,75,101,000,AW,83,43,"41,42",1,2.0,Appartement,48.0,1.0,75101,75101000AW0083,75101,000,AW,83,1312.0,2006-10-11,2016-07-21,"[651210.3933181455, 6863112.886412533]",12604.166666666666,False,651210.3933181455,6863112.886412533
75101000AX10,1,24/07/2020,Vente,270000.0,1.0,RUE,7902,DES PYRAMIDES,75001.0,PARIS 01,75,101,000,AX,10,120,"18,51",1,2.0,Appartement,20.0,1.0,75101,75101000AX0010,75101,000,AX,10,821.0,2006-10-11,2016-07-21,"[651001.2357680715, 6862905.202033762]",13500.0,False,651001.2357680715,6862905.202033762
75101000AX15,1,27/07/2020,Vente,477000.0,280.0,RUE,8635,SAINT HONORE,75001.0,PARIS 01,75,101,000,AX,15,23,"31,83",1,2.0,Appartement,34.0,2.0,75101,75101000AX0015,75101,000,AX,15,543.0,2006-10-11,2016-07-21,"[651082.2053937847, 6862939.217170799]",14029.411764705883,False,651082.2053937847,6862939.217170799
75101000AX15,1,05/08/2020,Vente,439000.0,280.0,RUE,8635,SAINT-HONORE,75001.0,PARIS 01,75,101,000,AX,15,42,"26,46",1,2.0,Appartement,23.0,1.0,75101,75101000AX0015,75101,000,AX,15,543.0,2006-10-11,2016-07-21,"[651082.2053937847, 6862939.217170799]",19086.956521739132,False,651082.2053937847,6862939.217170799
75101000AX15,1,28/08/2020,Vente,436610.0,280.0,RUE,8635,SAINT-HONORE,75001.0,PARIS 01,75,101,000,AX,15,76,"32,55",1,2.0,Appartement,32.0,1.0,75101,75101000AX0015,75101,000,AX,15,543.0,2006-10-11,2016-07-21,"[651082.2053937847, 6862939.217170799]",13644.0625,False,651082.2053937847,6862939.217170799
75101000AX15,1,01/12/2020,Vente,475000.0,280.0,RUE,8635,SAINT-HONORE,75001.0,PARIS 01,75,101,000,AX,15,20,"33,89",1,2.0,Appartement,35.0,2.0,75101,75101000AX0015,75101,000,AX,15,543.0,2006-10-11,2016-07-21,"[651082.2053937847, 6862939.217170799]",13571.42857142857,False,651082.2053937847,6862939.217170799
75101000AX17,1,07/10/2020,Vente,350000.0,276.0,RUE,8635,SAINT-HONORE,75001.0,PARIS 01,75,101,000,AX,17,73,,1,2.0,Appartement,32.0,3.0,75101,75101000AX0017,75101,000,AX,17,908.0,2006-10-11,2016-07-21,"[651096.1731838717, 6862933.697821567]",10937.5,False,651096.1731838717,6862933.697821567
75101000AX17,1,30/11/2020,Vente,1124250.0,274.0,RUE,8635,SAINT-HONORE,75001.0,PARIS 01,75,101,000,AX,17,2,,1,2.0,Appartement,76.0,3.0,75101,75101000AX0017,75101,000,AX,17,908.0,2006-10-11,2016-07-21,"[651096.1731838717, 6862933.697821567]",14792.763157894737,False,651096.1731838717,6862933.697821567
75101000AX3,1,03/02/2020,Vente,391588.0,193.0,RUE,8635,SAINT HONORE,75001.0,PARIS 01,75,101,000,AX,3,3,,1,2.0,Appartement,36.0,2.0,75101,75101000AX0003,75101,000,AX,3,88.0,2006-10-11,2016-07-21,"[651000.3494027519, 6862944.18843134]",10877.444444444445,False,651000.3494027519,6862944.18843134
75101000AX40,1,18/05/2020,Vente,2550000.0,8.0,RUE,0433,D ARGENTEUIL,75001.0,PARIS 01,75,101,000,AX,40,14,"153,02",1,2.0,Appartement,156.0,4.0,75101,75101000AX0040,75101,000,AX,40,287.0,2006-10-11,2016-07-21,"[651155.0808329233, 6862973.1039278535]",16346.153846153846,False,651155.0808329233,6862973.1039278535
75101000AX56,1,20/02/2020,Vente,179900.0,23.0,RUE,8212,DE RICHELIEU,75001.0,PARIS 01,75,101,000,AX,56,57,"15,21",1,2.0,Appartement,19.0,1.0,75101,75101000AX0056,75101,000,AX,56,455.0,2006-10-11,2016-07-21,"[651285.8947824597, 6862962.180267084]",9468.421052631578,False,651285.8947824597,6862962.180267084
75101000AX56,1,09/07/2020,Vente,314150.0,23.0,RUE,8212,DE RICHELIEU,75001.0,PARIS 01,75,101,000,AX,56,20,"24,32",1,2.0,Appartement,24.0,1.0,75101,75101000AX0056,75101,000,AX,56,455.0,2006-10-11,2016-07-21,"[651285.8947824597, 6862962.180267084]",13089.583333333334,False,651285.8947824597,6862962.180267084
75101000AX58,1,27/05/2020,Vente,379848.0,27.0,RUE,8212,DE RICHELIEU,75001.0,PARIS 01,75,101,000,AX,58,16,,1,2.0,Appartement,20.0,2.0,75101,75101000AX0058,75101,000,AX,58,437.0,2006-10-11,2016-07-21,"[651300.2304702153, 6862976.940290804]",18992.4,False,651300.2304702153,6862976.940290804
75101000AX58,1,28/05/2020,Vente,890105.0,27.0,RUE,8212,DE RICHELIEU,75001.0,PARIS 01,75,101,000,AX,58,11,"59,21",1,2.0,Appartement,61.0,2.0,75101,75101000AX0058,75101,000,AX,58,437.0,2006-10-11,2016-07-21,"[651300.2304702153, 6862976.940290804]",14591.88524590164,False,651300.2304702153,6862976.940290804
75101000AX80,1,13/03/2020,Vente,1420000.0,165.0,RUE,8635,SAINT HONORE,75001.0,PARIS 01,75,101,000,AX,80,36,"89,27",1,2.0,Appartement,89.0,3.0,75101,75101000AX0080,75101,000,AX,80,385.0,2006-10-11,2016-07-21,"[651181.3020521287, 6862804.154144297]",15955.056179775282,False,651181.3020521287,6862804.154144297
75101000AX89,1,16/10/2020,Vente,2620000.0,186.0,RUE,8249,DE RIVOLI,75001.0,PARIS 01,75,101,000,AX,89,78,"183,30",1,2.0,Appartement,147.0,4.0,75101,75101000AX0089,75101,000,AX,89,617.0,2006-10-11,2016-07-21,"[651095.8786592387, 6862828.3636880955]",17823.12925170068,False,651095.8786592387,6862828.3636880955
75101000AY21,1,27/07/2020,Vente,233644.0,6.0,RUE,6537,DU MONT THABOR,75001.0,PARIS 01,75,101,000,AY,21,52,"21,98",1,2.0,Appartement,24.0,2.0,75101,75101000AY0021,75101,000,AY,21,692.0,2006-10-12,2016-07-21,"[650796.8498163803, 6863060.469332549]",9735.166666666666,False,650796.8498163803,6863060.469332549
75101000AY53,1,30/07/2020,Vente,279000.0,4.0,RUE,6034,DU MARCHE ST HONORE,75001.0,PARIS 01,75,101,000,AY,53,62,"18,69",1,2.0,Appartement,18.0,1.0,75101,75101000AY0053,75101,000,AY,53,603.0,2006-10-12,2020-01-16,"[650942.32809692, 6863055.161321148]",15500.0,False,650942.32809692,6863055.161321148
75101000AY78,1,18/02/2020,Vente,1034285.0,304.0,RUE,8635,SAINT HONORE,75001.0,PARIS 01,75,101,000,AY,78,9,"55,03",1,2.0,Appartement,51.0,2.0,75101,75101000AY0078,75101,000,AY,78,224.0,2006-10-12,2016-07-21,"[650989.3216577424, 6863013.9062533965]",20280.098039215685,False,650989.3216577424,6863013.9062533965
75101000AZ30,1,15/04/2020,Vente,1797670.0,19.0,PL,6033,DU MARCHE ST HONORE,75001.0,PARIS 01,75,101,000,AZ,30,13,,1,2.0,Appartement,92.0,4.0,75101,75101000AZ0030,75101,000,AZ,30,431.0,2006-10-12,2016-07-21,"[650917.6192342454, 6863158.898283427]",19539.891304347828,False,650917.6192342454,6863158.898283427
